Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
0.556792262176195,0.778381673588907,5.74274102130303,0.783133944885181,0.810675713325794,0.810921580038853,0.74584176713896,0.810798628043158,31.1126983722081,0.7729237
0.77710842219621,0.883750279269678,2.91865735472782,0.891120755656385,0.88263298922766,0.934217644696181,0.833282913843175,0.907693012217072,19.3907194296653,0.2554098
0.781376809174908,0.884043601317982,2.904220940286,0.892873917924293,0.877824693319011,0.944506832135216,0.823580370500748,0.90994575759221,19.3907194296653,2.3566294
0.710614584026515,0.852463788821785,4.26794636530565,0.858979055993161,0.862364320469633,0.897075337918146,0.807852239725425,0.879377431906615,31.1126983722081,4.9096094
0.654274022656429,0.80534630340313,4.49632478585869,0.82686553844275,0.78896073040763,0.952693508856775,0.657999097949485,0.863130866801331,24.8193472919817,3.3563509
0.777880586621001,0.880301994032292,3.34507181239919,0.890709766511195,0.869917008561419,0.951566431961442,0.809037556103142,0.908911720549865,18,1.1995436
0.805181134601218,0.886852204073806,2.66007767822408,0.901267490523765,0.8619413484165,0.985557021893981,0.78814738625363,0.919613637602167,14.560219778561,0.2311732
0.800080242523927,0.882794113883552,2.81136305371974,0.898166283859634,0.85633374064023,0.988050935678746,0.777537292088357,0.917489029871479,15.6204993518133,1.2912678
0.774554825043617,0.868910069610267,3.27871816529001,0.885474939056181,0.843546093799492,0.982333581973327,0.755486557247206,0.907665129172252,19.2873015219859,3.932626
0.781480376307752,0.874877927084423,2.98254793748172,0.889878394183212,0.852036806835555,0.977589612859333,0.772166241309513,0.910505361280447,14.560219778561,2.883637
