Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
0.506285929946868,0.754926268236884,3.47450813876945,0.812343470483005,0.877247954578931,0.870857537852101,0.638994998621667,0.874041065734527,18,0.0502168
0.67854355524739,0.8420305900631,2.2057845156034,0.877658517193401,0.921735283471639,0.91396705969931,0.770094120426889,0.917834735015352,11.6619037896906,0.0202393
0.704648221242645,0.84931337795683,2.05159150142348,0.889445438282648,0.922447311884646,0.930344158347402,0.768282597566258,0.926378906405115,11.4891252930761,0.1104407
0.641269381862085,0.830631843573857,3.0090007445306,0.859580600278275,0.920391368965707,0.889082377337924,0.77218130980979,0.904466006288245,14,0.2069567
0.658996687649963,0.784628134460381,1.95442097747871,0.878483402902008,0.876965606376104,0.974131628271764,0.595124640648998,0.922998444476633,10.9544511501033,0.1869055
0.773525342288122,0.879730210657894,1.46837463615198,0.915851719340091,0.935929582615055,0.952663272495248,0.806797148820541,0.944222293954506,10,0.0446574
0.789310156778267,0.906235692384183,1.27078188037845,0.917431922083085,0.959425503576872,0.928842038098023,0.883629346670342,0.943886097152429,8.71779788708135,0.0145826
0.794398986684948,0.903618838970634,1.20000828638581,0.920950109322202,0.954885387788221,0.93861246626876,0.868625211672508,0.946679001421178,8.71779788708135,0.0609177
0.787626453397652,0.878625861795274,1.21197199420068,0.92192407076128,0.932003847386983,0.966049423744134,0.791202299846414,0.948721296066631,8.94427190999916,0.133535
0.755345440133947,0.88702769356984,1.23888617375512,0.90487974557742,0.948322954222659,0.923072832892446,0.850982554247233,0.935527547810389,7.48331477354788,0.1348827
