Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
0.61457355979228,0.839690283639678,4.81910886145405,0.827902497552966,0.947430034753978,0.816242054945632,0.863138512333725,0.876956938879169,22.9782505861521,0.1646753
0.748669756861371,0.886065716191842,2.40537225324653,0.902347573489943,0.949919593184979,0.91845353784735,0.853677894536334,0.933921599000091,14.9666295470958,0.0513634
0.725552409202084,0.871125202150988,2.71718552553902,0.894674939218844,0.940427501291545,0.917970268424647,0.824280135877329,0.929063196116897,15.6204993518133,0.3319365
0.639711839685238,0.845217777762495,4.39580872157863,0.84843389851915,0.941059694908171,0.8516152755161,0.838820280008889,0.894106097957788,22.9782505861521,0.7469817
0.717934888228448,0.843886703289034,2.05627708590225,0.897871870165135,0.916031847198195,0.951273835163103,0.736499571414966,0.9333202770677,14.9666295470958,0.376512
0.821510256324077,0.918425090251887,1.19909882547713,0.931790912822456,0.963506073394888,0.945012344381993,0.891837836121782,0.9541696058724,8.71779788708135,0.144874
0.867289509554268,0.940472611943014,0.820791857838806,0.949441129108648,0.973978687509343,0.958312759363345,0.922632464522683,0.966082218185862,6,0.0381218
0.868881547617343,0.936320828928161,0.808321513763379,0.950783050740425,0.969274273534936,0.965089037138205,0.907552620718118,0.967177127695977,6,0.2588371
0.835773887403833,0.922453856948707,1.0532300881524,0.937876922105396,0.963785282525788,0.953133371854809,0.891774342042605,0.958429731985337,7.48331477354788,0.5122138
0.818818091673337,0.907862715267946,1.08335636680978,0.932548703861577,0.953432142184262,0.956968009665388,0.858757420870504,0.955196803741552,6.32455532033676,0.3090744
