Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
0.534483177666966,0.766010884909972,3.83267264134938,0.802761826633853,0.855103506824267,0.861279204378026,0.670742565441918,0.858180245246787,18.2208671582886,0.0657094
0.685816604508179,0.816271694735702,1.92889593247881,0.870522286026798,0.869378144832614,0.956903809724269,0.675639579747136,0.911043617121208,11.6619037896906,0.0214486
0.705311023179421,0.820026555330761,1.91919409984929,0.87787804211102,0.868983642106256,0.969993159334877,0.670059951326646,0.916714324788025,9.38083151964686,0.1180987
0.687529171057934,0.831051302636477,2.41893200215992,0.870303527481542,0.886028814554724,0.932803620290465,0.729298984982489,0.908814764971643,13.114877048604,0.2705931
0.689421010144388,0.798714963919896,2.200368902606,0.870121228693829,0.851728261488526,0.983819195958746,0.613610731881047,0.913020919173977,10,0.2229452
0.780845827202745,0.881535741392217,1.55605448827562,0.908194330507702,0.919576504122977,0.950641970111555,0.812429512672879,0.934851228978008,8.94427190999916,0.0619821
0.830595325219378,0.914545140028379,1.020224681911,0.928028438610883,0.946782275625049,0.949497474215955,0.879592805840803,0.948137931034483,7.21110255092798,0.014974
0.835181841576532,0.911350322951258,1.02429943161264,0.930607966457023,0.939941600957024,0.961271311302884,0.861429334599632,0.950486807104717,7.48331477354788,0.0744736
0.821014770752158,0.899087925268256,1.13721684570831,0.924984048856075,0.928428770066995,0.966217638391918,0.831958212144595,0.946946353287005,8.71779788708135,0.1692346
0.777353732208739,0.886794183139233,1.25052588160918,0.905669492297876,0.9286749441855,0.935724058093033,0.837864308185434,0.932186175127286,8.48528137423857,0.1427008
