Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
-0.634128894771921,0.179433645524308,4.782639694644,0.132412698412698,0.0822356040647347,0.267587426860797,0.0912798641878183,0.125807689847099,17.5499287747842,0.0680283
-0.705728989894265,0.158477327516962,6.04924441636734,0.102492063492063,0.0780818326645022,0.263437202340454,0.0535174526934702,0.120459813025962,18.9736659610103,0.0250572
-0.697089940058557,0.167801667502236,6.26327737003431,0.10452380952381,0.0839699224125895,0.286433528371207,0.0491698066332657,0.129868126783373,19.6977156035922,0.166883
-0.649093232437745,0.174035731746477,4.85328225328912,0.126095238095238,0.0806176739546097,0.263913457613281,0.0841580058796737,0.123507498328398,17.5499287747842,0.3086983
-0.683786310535456,0.187771469407234,6.42992102675072,0.107238095238095,0.0966721031376204,0.338753571914546,0.0367893668999213,0.150418416362043,19.6977156035922,0.1387195
-0.756547544283599,0.11728190421697,5.7014720941781,0.0882063492063492,0.052829793911497,0.171792080555178,0.0627717278787628,0.0808090506136687,17.0880074906351,0.0599366
-0.768407394269676,0.11291618064394,6.02299716787834,0.0835079365079365,0.0514787103228361,0.168050074840114,0.0577822864477661,0.0788142759137829,18.5472369909914,0.0162617
-0.777942884845856,0.113626942134645,6.14319101125711,0.0789365079365079,0.0540540540540541,0.178663763777385,0.0485901204919051,0.0829975189241297,19.3907194296653,0.0934261
-0.757245792466351,0.119582167011664,5.74816365473889,0.0872698412698413,0.0550519750519751,0.18016056606341,0.0590037679599188,0.0843338959839485,17.5499287747842,0.1936099
-0.722128925493856,0.137072705784594,5.94998043034866,0.0999365079365079,0.0631837277983445,0.206694788406586,0.067450623162602,0.0967824147817776,18.2208671582886,0.10663
