Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
0.558702755004948,0.803036326812387,4.73854643859014,0.787734529964556,0.921657366316622,0.766869875972251,0.839202777652523,0.837168927447156,18.8679622641132,0.1172777
0.733542002534905,0.859115104964261,2.24756908682672,0.892446265405001,0.913286875105688,0.937894727221212,0.780335482707309,0.92542724444244,17.2046505340853,0.0351195
0.728090272268882,0.849016455621298,2.13930700171008,0.891334178779306,0.903164358778095,0.949036202941203,0.748996708301393,0.925532246778888,17.2046505340853,0.2546783
0.587688469114764,0.810544477914577,4.32080115909299,0.815913894579391,0.909468178559528,0.823235323687746,0.797853632141408,0.864205941050046,18.8679622641132,0.5245514
0.665189903303118,0.810647397858807,2.2974242314596,0.867733229278444,0.877943634959564,0.945572200235808,0.675722595481805,0.910503850385039,18.5472369909914,0.2937007
0.810325556130449,0.90522250133584,1.34543409721712,0.922127922479108,0.945369278446645,0.945179186736251,0.865265815935429,0.945274223034735,12.8062484748657,0.1040997
0.839211273502418,0.915510422865461,1.03745264878868,0.934536467986863,0.948190455566684,0.960479293672483,0.870541552058439,0.954295314202688,6.6332495807108,0.026009
0.830221937077166,0.907444416534003,1.07387682090778,0.931232725262576,0.941098763779176,0.963669100913071,0.851219732154935,0.952250209983472,6,0.1412956
0.806679795293318,0.900907332950417,1.38217115538274,0.921080870159009,0.940977007325742,0.948588350348685,0.853226315552149,0.9447673492424,12.8062484748657,0.3429401
0.808495929837292,0.899556623448252,1.14284451686374,0.922153936201346,0.938571775783381,0.952966337936771,0.846146908959733,0.945714285714286,10.3923048454133,0.1498286
