Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
0.573331658377598,0.781727667876444,1.40442696579147,0.856209976407145,0.902615737041181,0.914453799654577,0.64900153609831,0.90849620633261,12,0.0211171
0.677814327931892,0.822121009526993,1.22012096455775,0.893895348837209,0.917033525228581,0.950021588946459,0.694220430107527,0.933236132281795,8.94427190999916,0.0071211
0.692755588795724,0.832147682322135,1.23845235664167,0.898234748904617,0.922069417157826,0.949913644214162,0.714381720430108,0.935784450558945,8.24621125123532,0.0464671
0.642763561225318,0.808053124726407,1.2804213445059,0.881846140883047,0.911771638077779,0.939550949913644,0.67655529953917,0.925452878085087,9.16515138991168,0.1063286
0.667633671259246,0.815739709932109,1.44185273873948,0.890883046848669,0.91393102015375,0.94964378238342,0.681835637480799,0.931445209105347,9.79795897113271,0.0556828
0.66663123498365,0.851743444222917,1.08969917399438,0.877591001011122,0.942651517298048,0.897803324697755,0.80568356374808,0.919680990753155,6.6332495807108,0.0201165
0.732078195362382,0.883074651492721,0.944981385765687,0.902637344118638,0.955584897179458,0.917935017271157,0.848214285714286,0.936381655012938,6,0.0053473
0.731804257940923,0.881021711814427,0.975957636140596,0.903311425682508,0.953790674270379,0.920741580310881,0.841301843317972,0.936974789915966,6,0.0241557
0.686574921966384,0.854654718627381,1.07129823860478,0.888439501179643,0.940597081183064,0.914858592400691,0.794450844854071,0.927549317354784,7.48331477354788,0.0550536
0.714665867814731,0.880167045716833,0.93480704644066,0.893410852713178,0.957294763320375,0.903767271157167,0.856566820276498,0.92976124375347,6,0.041655
